olaparibe,Astrazeneca,LYNPARZA COMPRIMIDO,116180268,150mg,com rev,31/07/2019
olaparibe,Astrazeneca,LYNPARZA,116180255,50mg,cap dura,27/12/2019
olmesartana medoxomila,Daiichi Sankyo,BENICAR,104540172,20mg,com rev,12/11/2012
olmesartana medoxomila,Daiichi Sankyo,BENICAR,104540172,40mg,com rev,12/11/2012
olodaterol (cloridratro),Boehringer Ingelheim,STRIVERDI RESPIMAT,103670171,"2,5mcg",sol inal,10/12/2014
olopatadina (cloridrato),Novartis Biociências,PATANOL,100681110,1mg/mL,sol oft,12/11/2012
olopatadina (cloridrato),Novartis Biociências,PATANOL S,100681110,2mg/mL,sol oft,12/11/2012
omeprazol (sódico),Eurofarma,OMEPRAZOL SÓDICO,100430730,40mg/ml,pó liof inj,13/03/2013
omeprazol magnésico,Astrazeneca,LOSEC MUPS,116180075,10mg,com rev,12/11/2012
omeprazol magnésico,Astrazeneca,LOSEC MUPS,116180075,20mg,com rev,12/11/2012
omeprazol magnésico,Astrazeneca,LOSEC MUPS,116180075,40mg,com rev,12/11/2012
ondansetrona (cloridrato),Biolab Sanus,VONAU FLASH,109740194,4mg,com desint or,12/11/2012
ondansetrona (cloridrato),Biolab Sanus,VONAU FLASH,109740194,8mg,com desint or,12/11/2012
ondansetrona (cloridrato),Novartis Biociências,ZOFRAN,100681139,2mg/mL,sol inj,12/11/2012
ondansetrona (cloridrato),Blau Farmacêutica,cloridrato de ondansetrona,116370146,4mg,com rev,31/10/2019
ondansetrona (cloridrato),Blau Farmacêutica,cloridrato de ondansetrona,116370146,8mg,com rev,31/10/2019
orlistate,Brainfarma,ORLISTATE,155840527,120mg,cap dura,19/01/2018
oseltamivir (fosfato),Roche,TAMIFLU,101000555,12mg/mL,po sus or,12/11/2012
oseltamivir (fosfato),Roche,TAMIFLU,101000555,30mg,cap dura,12/11/2012
oseltamivir (fosfato),Roche,TAMIFLU,101000555,45mg,cap dura,12/11/2012
oseltamivir (fosfato),Roche,TAMIFLU,101000555,75mg,cap dura,12/11/2012
oxacilina sódica,Teuto,OXACILINA SÓDICA,103700282,500mg,po sol inj,12/11/2012
oxaliplatina,Aché,BIOEZULEN,112130215,50mg,po liof sol inj,12/11/2012
oxaliplatina,Aché,BIOEZULEN,112130215,100mg,po liof sol inj,12/11/2012
oxaliplatina,Sanofi-Aventis,ELOXATIN,113001031,"5,0 mg/mL",sol inj,12/11/2012
oxamniquina,Pfizer,MANSIL,102160014,250mg,cap dura,12/11/2012
oxamniquina,Pfizer,MANSIL,102160014,50mg/mL,sus or,12/11/2012
oxcarbazepina,Novartis Biociências,TRILEPTAL,100680046,300mg,com rev,12/11/2012
oxcarbazepina,Novartis Biociências,TRILEPTAL,100680046,600mg,com rev,12/11/2012
oxcarbazepina,Novartis Biociências,TRILEPTAL,100680046,60mg/mL,sus or,12/11/2012
oxibutinina (cloridrato),Apsen Farmacêutica,RETEMIC,101180108,1mg/mL,xpe,12/11/2012
oxibutinina (cloridrato),Apsen Farmacêutica,RETEMIC,101180108,"5,0mg",com,12/11/2012
oxibutinina (cloridrato),Apsen Farmacêutica,RETEMIC UD,101180108,5mg,com rev lib control,31/1/2013; 12/11/2012
oxibutinina (cloridrato),Apsen Farmacêutica,RETEMIC UD,101180108,10mg,com rev lib control,31/1/2013; 12/11/2012
oxiconazol (nitrato),Bayer,OCERAL,170560025,10mg/g,crem derm,12/11/2012
oxiconazol (nitrato),Prati Donaduzzi,NITRATO DE OXICONAZOL,125680113,10mg/g,sol top,30/08/2017
oximetazolina (cloridrato),Bayer,AFRIN PEDIÁTRICO,170560112,"0,25 g/ml",sol got nas,12/11/2012
oximetazolina (cloridrato),Bayer,AFRIN12 HORAS ADULTO,170560112,"0,50 mg/ml",sol spr nas,12/11/2012
paclitaxel,Bristol Myers Squibb,TAXOL,101800151,6mg/mL,sol inj,12/11/2012
paclitaxel (ligado à albumina),Celgene,ABRAXANE,196140001,100mg,po liof sus inj,06/05/2020
palbociclibe,Pfizer,IBRANCE,102160257,75 mg,cap dura,21/12/2018
palbociclibe,Pfizer,IBRANCE,102160257,100 mg,cap dura,21/12/2018
palbociclibe,Pfizer,IBRANCE,102160257,125 mg,cap dura,21/12/2018
paliperidona,Janssen Cilag,INVEGA,112363388,3mg,com rev lib prol,12/11/2012
paliperidona,Janssen Cilag,INVEGA,112363388,6mg,com rev lib prol,12/11/2012
paliperidona,Janssen Cilag,INVEGA,112363388,9mg,com rev lib prol,12/11/2012
palmitato de paliperidona,Janssen Cilag,INVEGA SUSTENNA,112363398,100mg/mL,sus inj,08/04/2016
pamidronato dissódico,Cristália,PAMIDROM,102980310,60mg/10mL,po liof sol inj,29/12/2015
pamidronato dissódico,Eurofarma,PAMIDRONATO DISSÓDICO,102980310,90 mg/10mL,po liof sol inj,01/07/2014
pamidronato dissódico,Libbs,FAULDPAMI,102980310,9 mg/mL,sol inj,12/11/2012
pantoprazol magnésico,Takeda,TECTA,106390256,40 mg,com rev lib retard,22/01/2013
pantoprazol sódico,Takeda,PANTOZOL,106390182,4mg/ 10mL,po liof sol inj,12/11/2012
pantoprazol sódico,Takeda,PANTOZOL,106390182,20mg,com rev lib retard,23/06/2016
pantoprazol sódico,Takeda,PANTOZOL,106390182,40mg,com rev lib retard,23/06/2016
paracetamol,Glaxosmithkline,SONRIDOR,101070169,500 mg,com efer,12/11/2012
paracetamol,Cosmed,PRATIUM,178170795,140 mg/ml,sus or,23/09/2014
paracetamol,Janssen Cilag,TYLENOL,112363326,160 mg,com mast,26/08/2016
paracetamol,Janssen Cilag,TYLENOL,112363326,500 mg,com rev,12/11/2012
paracetamol,Janssen Cilag,TYLENOL,112363326,750 mg,com rev,12/11/2012
paracetamol,Janssen Cilag,TYLENOL AP,112363326,650 mg,com rev,12/11/2012
paracetamol,Janssen Cilag,TYLENOL BEBÊ,112363326,100 mg/mL,sus or,12/11/2012
paracetamol,Janssen Cilag,TYLENOL CRIANÇA,112363326,32 mg/mL,sus or,12/11/2012
paracetamol,Janssen Cilag,TYLENOL GELcap,112363326,500 mg,com rev gelat,12/11/2012
paracetamol,Janssen Cilag,TYLENOL GOTAS,112363326,200 mg/mL,sol oral,12/11/2012
paracetamol,Procter & Gamble,VICK PYRENA,121420001,500mg,po prep extemp,12/11/2012
parecoxibe sódico,Pfizer,BEXTRA IV/IM,102160137,40 mg/2mL,po liof sol inj,19/04/2013
paricalcitol,Abbvie,ZEMPLAR,198600008,5 mcg/ml,sol inj,11/02/2015
paroxetina (cloridrato),Glaxosmithkline,AROPAX,101070073,20mg,com rev,12/11/2012
paroxetina (cloridrato),Glaxosmithkline,PAXIL CR,101070224,"12,5mg",com rev lib prol,12/11/2012
paroxetina (cloridrato),Glaxosmithkline,PAXIL CR,101070224,25mg,com rev lib prol,12/11/2012
paroxetina (cloridrato),Libbs,CEBRILIN,100330127,10mg,com rev,20/11/2012
paroxetina (cloridrato),Libbs,CEBRILIN,100330090,30mg,com rev,07/10/2013
paroxetina (cloridrato),Eurofarma,PONDERA,100430947,15mg,com rev,25/09/2019
paroxetina (cloridrato),Eurofarma,PONDERA,100430947,25mg,com rev,15/05/2018
paroxetina (cloridrato),Eurofarma,PONDERA,100430637,40mg,com rev,15/05/2018
pazopanibe (cloridrato),Novartis Biociências,VOTRIENT,100681136,200mg,com rev,29/10/2015
pazopanibe (cloridrato),Novartis Biociências,VOTRIENT,100681136,400mg,com rev,29/10/2015
pemetrexede dissódico heptaidratado,Eli Lilly,ALIMTA,112600166,100mg,po liof sol inj,12/11/2012
pemetrexede dissódico heptaidratado,Eli Lilly,ALIMTA,112600166,500mg,po liof sol inj,12/11/2012
pentoxifilina,EMS S/A,PENTOXIFILINA,102350496,400 mg,com rev lib prol,26/09/2018
perampanel,United Medical,FYCOMPA,125760029,2mg,com rev,06/05/2020
perampanel,United Medical,FYCOMPA,125760029,4mg,com rev,07/05/2020
perampanel,United Medical,FYCOMPA,125760029,6mg,com rev,08/05/2020
perampanel,United Medical,FYCOMPA,125760029,8mg,com rev,09/05/2020
perampanel,United Medical,FYCOMPA,125760029,10mg,com rev,10/05/2020
perampanel,United Medical,FYCOMPA,125760029,12mg,com rev,11/05/2020
periciazina,Sanofi-Aventis,NEULEPTIL,113000303,10mg/ml,sol oral,01/07/2014
periciazina,Sanofi-Aventis,NEULEPTIL,113000303,40mg/mL,sol oral,01/07/2014
periciazina,Sanofi-Aventis,NEULEPTIL,113000303,10mg,com rev,01/07/2014
perindorpil arginina,Servier,ACERTIL,112780074,5mg,com rev,03/03/2020
perindorpil arginina,Servier,ACERTIL,112780074,10mg,com ver,03/03/2020
perindopril erbumina,Servier,COVERSYL,112780051,4mg,com,12/11/2012
perindopril erbumina,Servier,COVERSYL,112780051,8mg,com,12/11/2012
permetrina,Aspen Pharma,KWELL,137640154,10mg/g,loç,21/01/2013
permetrina,Aspen Pharma,NEDAX,137640163,10mg/g,sab,12/11/2012
permetrina,Aspen Pharma,NEDAX,137640163,10mg/mL,xamp,12/11/2012
permetrina,Aspen Pharma,NEDAX,137640163,50mg/mL,loç cremosa,12/11/2012
petidina (cloridrato),Sanofi-Aventis,DOLANTINA,113000017,50mg/mL,sol inj,12/11/2012
picossulfato sódico monoidratado,Boehringer Ingelheim,GUTTALAX,103670075,"2,5mg",pérola gelatinosa,12/11/2012
picossulfato sódico monoidratado,Boehringer Ingelheim,GUTTALAX,103670075,"7,5mg",sol oral,12/11/2012
pilocarpina (cloridrato),Allergan,PILOCARPINA,101470111,10mg/ml,sol oft,02/02/2018
pilocarpina (cloridrato),Allergan,PILOCARPINA,101470111,20mg/ml,sol oft,02/02/2018
pilocarpina (cloridrato),Allergan,PILOCARPINA,101470111,40mg/ml,sol oft,02/02/2018
pimecrolimo,Mylan,ELIDEL,100680883,10mg/g,crem derm,12/11/2012
pinavério (brometo),Takeda,SIILIF,106390254,50mg,com rev,28/11/2019
pinavério (brometo),Takeda,SIILIF,106390254,100 mg,com rev,28/11/2019
pioglitazona (cloridrato),Libbs,STANGLIT,100330165,15mg,com,25/09/2019
pioglitazona (cloridrato),Libbs,STANGLIT,100330165,30mg,com,25/09/2019
pioglitazona (cloridrato),Libbs,STANGLIT,100330165,45mg,com,25/09/2019
piracetam,Sanofi-Aventis,NOOTROPIL,113000307,200mg/mL,sol inj,12/11/2012
piracetam,Sanofi-Aventis,NOOTROPIL,113000307,800mg,com rev,12/11/2012
pirenoxina sódica,Allergan,CLARVISOL,101470126,"0,85mg",com oft,12/11/2012
pirfenidona,Roche,ESBRIET,101000663,267mg,cap dura,11/05/2017
piroxicam,Pfizer,FELDENE,102160013,20mg,cap dura,12/11/2012
piroxicam,Pfizer,FELDENE,102160013,20mg,sup,12/11/2012
piroxicam,Pfizer,FELDENE,102160013,20mg,com sol,12/11/2012
piroxicam,Pfizer,FELDENE,102160013,20mg/mL,sol inj,12/11/2012
piroxicam,Pfizer,FELDENE,102160013,5mg/g,gel,12/11/2012
piroxicam,Pfizer,FELDENE SL,102160013,20mg,com dissol inst,12/11/2012
pitavastatina,Eli Lilly,LIVALO,112600187,2mg,com rev,21/01/2013
pitavastatina,Eli Lilly,LIVALO,112600187,4mg,com rev,21/01/2013
plerixafor,Genzyme,MOZOBIL,125430023,20mg/mL,sol inj,12/04/2018
"poliacrílico, ácido",Novartis Biociências,VISCOTEARS,131190002,2mg/g,gel oft,12/11/2012
policresuleno,Takeda,ALBOCRESIL,106390084,18mg/g,gel,12/11/2012
policresuleno,Takeda,ALBOCRESIL,106390084,360mg/mL,sol ginecológica,12/11/2012
poliestirenossulfonato cálcico,Wyeth,SORCAL,121100022,900mg/g (890mg/g),po sol or,12/11/2012
polimixina b (sulfato),Opem,BEDFORDPOLY B,127480011,250.000UI/mL,po liof,29/11/2017
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL,103670107,"0,125mg",com,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL,103670107,"0,25mg",com,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL,103670107,1mg,com,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL ER,103670107,"0,375mg",com  lib prol,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL ER,103670107,"0,75mg",com  lib prol,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL ER,103670107,"1,5mg",com  lib prol,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL ER,103670107,3mg,com  lib prol,12/11/2012
pramipexol (dicloridrato),Boehringer Ingelheim,SIFROL ER,103670107,"4,5mg",com  lib prol,12/11/2012
prasugrel (cloridrato),Daiichi Sankyo,EFFIENT,104540178,5mg,com rev,12/11/2012
prasugrel (cloridrato),Daiichi Sankyo,EFFIENT,104540178,10mg,com rev,12/11/2012
pravastatina sódica,Medley,PRAVASTATINA SÓDICA,101810580,10mg,com,18/12/2014
pravastatina sódica,Medley,PRAVASTATINA SÓDICA,101810580,20mg,com,18/12/2014
pravastatina sódica,Medley,PRAVASTATINA SÓDICA,101810580,40mg,com,18/12/2014
praziquantel,Merck S/A,CISTICID,100890072,500 mg,com,12/11/2012
prazosina (cloridrato),Pfizer,MINIPRESS SR,102160016,1mg,cap dura lib lenta,12/11/2012
prazosina (cloridrato),Pfizer,MINIPRESS SR,102160016,2mg,cap dura lib lenta,12/11/2012
prazosina (cloridrato),Pfizer,MINIPRESS SR,102160016,4mg,cap dura lib lenta,12/11/2012
prednisolona,Aché,PRELONE,105730330,5mg,com,03/04/2017
prednisolona,Aché,PRELONE,105730330,20mg,com,03/04/2017
prednisolona,Aché,PRELONE,105730330,3mg/mL,sol oral,28/07/2017
prednisolona,Cosmed,PREDSIM,178170789,11mg/mL,sol oral,28/07/2017
prednisolona,Cosmed,PREDSIM,178170789,40mg,com,28/07/2017
prednisolona (acetato),Allergan,PRED FORT,101470006,10mg/mL,sus oft,12/11/2012
prednisolona (acetato),Allergan,PRED MILD,101470006,"1,2mg/mL",sus oft,12/11/2012
prednisolona (fosfato sódico),Sanofi-Aventis,PREDNISOLON,113000282,"1,34mg/mL",sol oral,12/04/2018
prednisona,Merck Sharp & Dohme,METICORTEN,100290189,5mg,com,12/11/2012
prednisona,Merck Sharp & Dohme,METICORTEN,100290189,20mg,com,12/11/2012
pregabalina,Pfizer,LYRICA,102160155,25mg,cap dura,03/04/2017
pregabalina,Pfizer,LYRICA,102160155,75mg,cap dura,12/11/2012
pregabalina,Pfizer,LYRICA,102160155,150mg,cap dura,12/11/2012
pregabalina,Zodiac,PREBICTAL,122140092,50mg,cap dura,30/11/2015
pregabalina,Zodiac,PREBICTAL,122140092,100mg,cap dura,13/04/2018
pregabalina,Aché,DORENE TABS,105730464,75mg,com,29/11/2017
pregabalina,Aché,DORENE TABS,105730464,150mg,com,29/11/2017
progesterona,Besins Healthcare,UTROGESTAN,187590001,100mg,cap mole,12/11/2012
progesterona,Besins Healthcare,UTROGESTAN,187590001,200mg,cap mole,12/11/2012
progesterona,Merck S/A,CRINONE,100890365,80mg/g,gel vag,12/11/2012
promestrieno,Teva Farmacêutica,COLPOTROFINE,155730019,10mg,cap mole,12/11/2012
promestrieno,Eurofarma,ANTROFI,100431093,10mg/g,crem vag,31/07/2019
prometazina,Sanofi-Aventis,CREMEFENERGAN,113000319,"0,02g/g",crem derm,12/11/2012
prometazina (cloridrato),Sanofi-Aventis,FENERGAN,113000319,25mg,com rev,12/11/2012
prometazina (cloridrato),Sanofi-Aventis,FENERGAN,113000319,25mg/mL,sol inj,12/11/2012
propafenona (cloridrato),Abbott,RITMONORM,105530309,300 mg,com rev,12/11/2012
propafenona (cloridrato),Libbs,VATIS,100330184,150mg,com rev,31/07/2019
propatilnitrato,Farmoquímica,SUSTRATE,103900182,10mg,com,12/11/2012
propiltiouracila,Biolab Sanus,PROPILRACIL,109740013,100 mg,com,26/09/2018
propofol,Aspen Pharma,DIPRIVAN,137640155,10mg/mL,emul  inj,12/11/2012
propofol,Aspen Pharma,DIPRIVAN,137640155,20mg/mL,emul  inj,12/11/2012
propranolol (cloridrato),Vitamedic,AMPRAX,103920147,40mg,com,19/01/2018
propranolol (cloridrato),Vitamedic,AMPRAX,103920147,80mg,com,15/06/2018
proprionato de halobetasol,Glenmark,HALOBEX,110130267,"0,5mg/g",crem derm,22/01/2013
prucaloprida,Janssen Cilag,RESOLOR,112363404,1mg,com rev,01/07/2014
prucaloprida,Janssen Cilag,RESOLOR,112363404,2 mg,com rev,01/07/2014
quetiapina (hemifumarato),Astrazeneca,SEROQUEL,116180232,25mg,com rev,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL,116180232,100mg,com rev,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL,116180232,200mg,com rev,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL,116180232,300mg,com rev,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL XRO,116180232,50mg,com rev lib prol,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL XRO,116180232,200mg,com rev lib prol,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL XRO,116180232,300mg,com rev lib prol,12/11/2012
quetiapina (hemifumarato),Astrazeneca,SEROQUEL XRO,116180232,400mg,com rev lib prol,12/11/2012
rabeprazol sódico,Janssen Cilag,PARIET,112363348,10mg,com rev lib retard,12/11/2012
rabeprazol sódico,Janssen Cilag,PARIET,112363348,20mg,com rev lib retard,12/11/2012
racecadotrila,Laboratórios Bagó,TIORFAN,156260002,100mg,cap,12/11/2012
racecadotrila,Laboratórios Bagó,TIORFAN,156260002,10mg,po sol or,12/11/2012
racecadotrila,Laboratórios Bagó,TIORFAN,156260002,30mg,po sol or,12/11/2012
raloxifeno (cloridrato),Eli Lilly,EVISTA,112600070,60mg,com rev,12/11/2012
raltegravir potássico,Merck Sharp & Dohme,ISENTRESS,100290173,400mg,com rev,30/04/2013
ramelteona,Takeda,ROZEREM,106390275,8mg,com rev,15/02/2019
ramipril,Libbs,NAPRIX,100330086,"2,5mg",com,03/03/2020
ramipril,Libbs,NAPRIX,100330086,5mg,com,03/03/2020
ramipril,Libbs,NAPRIX,100330086,10mg,com,13/01/2017
ranelato de estrôncio,Servier,PROTOS,112780070,2g/30mL,pó gran sus or,23/09/2014
ranitidina (cloridrato),Aché,LABEL GOTAS,105730437,40mg/mL,sol oral,12/04/2018
ranolazina,Biolab Sanus,RISCARD,109740232,500mg,com rev lib prol,15/06/2018
ranolazina,Biolab Sanus,RISCARD,109740232,1000mg,com rev lib prol,15/06/2018
remifentanila (cloridrato),Aspen Pharma,ULTIVA,137640167,"1,0 mg",po liof sol inj,12/11/2012
remifentanila (cloridrato),Aspen Pharma,ULTIVA,137640167,"2,0mg",po liof sol inj,12/11/2012
remifentanila (cloridrato),Aspen Pharma,ULTIVA,137640167,"5,0 mg",po liof sol inj,12/11/2012
repaglinida,Glenmark,POSPRAND,110130256,"0,5 mg",com,30/10/2018
repaglinida,Glenmark,POSPRAND,110130256,1 mg,com,30/10/2018
repaglinida,Glenmark,POSPRAND,110130256,2 mg,com,30/10/2018
rifamicina sv sódica,Sanofi-Aventis,RIFOCINA,113000202,10mg/mL,sol top (spr),12/11/2012
rifampicina,Furp,FURP-RIFAMPICINA,110390016,20mg/ml,sus or,30/04/2013
rifampicina,Sanofi-Aventis,RIFALDIN,113000175,300mg,cap dura,30/04/2013
rifaximina,Biolab Sanus,XIFAXAN,109740276,550mg,com rev,28/11/2019
risedronato sódico,Sanofi-Aventis,ACTONEL,113000269,35mg,com rev,12/11/2012
risedronato sódico,Sanofi-Aventis,ACTONEL,113000269,150mg,com rev,12/11/2012
risedronato sódico,Sanofi-Aventis,ACTONEL CHRONOS,113000269,35mg,com rev lib retard,25/05/2016
risperidona,Janssen Cilag,RISPERDAL,112360031,1mg/mL,sol oral,12/11/2012
risperidona,Janssen Cilag,RISPERDAL,112360031,"0,25mg",com rev,12/11/2012
risperidona,Janssen Cilag,RISPERDAL,112360031,"0,50mg",com rev,12/11/2012
risperidona,Janssen Cilag,RISPERDAL,112360031,"1,0mg",com rev,12/11/2012
risperidona,Janssen Cilag,RISPERDAL,112360031,"2,0mg",com rev,12/11/2012
risperidona,Janssen Cilag,RISPERDAL,112360031,"3,0mg",com rev,12/11/2012
ritonavir,Abbvie,NORVIR,198600009,80mg/mL,sol oral,12/11/2012
ritonavir,Abbvie,NORVIR,198600009,100mg,com rev,11/02/2015
rivaroxabana,Bayer,XARELTO,170560048,"2,5mg",com ver,07/04/2020
rivaroxabana,Bayer,XARELTO,170560048,10mg,com rev,13/09/2013
rivaroxabana,Bayer,XARELTO,170560048,15mg,com rev,13/09/2013
rivaroxabana,Bayer,XARELTO,170560048,20mg,com rev,13/09/2013
rivastigmina,Novartis Biociências,EXELON,100680099,"9,0mg",ades,12/11/2012
rivastigmina,Novartis Biociências,EXELON,100680099,18mg,ades,12/11/2012
rivastigmina,Novartis Biociências,EXELON,100680099,27mg,ades,12/11/2012
rivastigmina,Novartis Biociências,EXELON,100680099,36 mg,ades,12/11/2012
rivastigmina (hemitartarato),Novartis Biociências,EXELON,100680099,2 mg/mL,sol oral,12/11/2012
rivastigmina (hemitartarato),Novartis Biociências,EXELON,100680099,"1,5mg",cap dura,12/11/2012
rivastigmina (hemitartarato),Novartis Biociências,EXELON,100680099,"3,0mg",cap dura,12/11/2012
rivastigmina (hemitartarato),Novartis Biociências,EXELON,100680099,"4,5mg",cap dura,12/11/2012
rivastigmina (hemitartarato),Novartis Biociências,EXELON,100680099,"6,0mg",cap dura,12/11/2012
rizatriptano (benzoato),Merck Sharp & Dohme,MAXALT,100290014,10mg,com rev,12/11/2012
rocurônio (brometo),Schering Plough,ESMERON,101710096,10mg/mL,sol inj,12/11/2012
roflumilaste,Astrazeneca,DAXAS,116180263,500mcg,com rev,30/08/2017
ropivacaína (cloridrato),Aspen Pharma,NAROPIN,137640157,"2,0mg/mL",sol inj,12/11/2012
ropivacaína (cloridrato),Aspen Pharma,NAROPIN,137640157,"7,5mg/mL",sol inj,12/11/2012
ropivacaína (cloridrato),Aspen Pharma,NAROPIN,137640157,10mg/mL,sol inj,12/11/2012
rosuvastatina cálcica,Astrazeneca,CRESTOR,116180200,"5,0mg",com rev,12/11/2012
rosuvastatina cálcica,Astrazeneca,CRESTOR,116180200,"10,0mg",com rev,05/11/2013
rosuvastatina cálcica,Astrazeneca,CRESTOR,116180200,20mg,com rev,13/11/2012
rosuvastatina cálcica,Astrazeneca,CRESTOR,116180200,40mg,com rev,14/11/2012
rotigotina,UCB Biopharma,NEUPRO,123610082,"4,5mg",ades transd,31/10/2019
rotigotina,UCB Biopharma,NEUPRO,123610082,9mg,ades transd,31/10/2019
rotigotina,UCB Biopharma,NEUPRO,123610082,"13,5mg",ades transd,31/10/2019
rotigotina,UCB Biopharma,NEUPRO,123610082,18mg,ades transd,31/10/2019
rupatadina (fumarato),Aché,RUPAFIN,112130306,10 mg,com,12/11/2012
ruxolitinibe (fosfato),Novartis Biociências,JAKAVI,100681121,5mg,com,31/10/2019
ruxolitinibe (fosfato),Novartis Biociências,JAKAVI,100681121,15mg,com,31/10/2019
ruxolitinibe (fosfato),Novartis Biociências,JAKAVI,100681121,20mg,com,31/10/2019
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,1mg/ml,sol p/ neb,23/09/2014
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,5mg/ml,sol p/ neb,23/09/2014
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"120,5 mcg/dose",sus era inal or + inal,12/11/2012
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"0,48mg/mL",xpe,12/11/2012
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"0,5mg/mL",sol inj,12/11/2012
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"2,4mg",com,12/11/2012
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"4,8mg",com,12/11/2012
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"6,0mg/mL",sol inal got,12/11/2012
salbutamol (sulfato),Glaxosmithkline,AEROLIN,101070226,"0,4mg/mL",sol oral,12/11/2012
saquinavir,Cristália,SVIR,102980309,200mg,cap mole,30/04/2013
saxagliptina (cloridrato),Astrazeneca,ONGLYZA,116180261,5mg,com rev,12/11/2012
saxagliptina (cloridrato),Astrazeneca,ONGLYZA,116180261,"2,5mg",com rev,13/11/2012
secnidazol,Prati Donaduzzi,SECNIDAZOL,125680172,500mg,com rev,23/07/2013
secnidazol,Sanofi-Aventis,SECNIDAL,113000290,1000mg,com rev,12/11/2012
sertralina (cloridrato),Aché,TOLREST,112130371,25 mg,com rev,12/11/2012
sertralina (cloridrato),Aché,TOLREST,112130371,75mg,com rev,12/11/2012
sertralina (cloridrato),Pfizer,ZOLOFT,102160004,50mg,com rev,12/11/2012
sertralina (cloridrato),Pfizer,ZOLOFT,102160004,100mg,com rev,12/11/2012
sevelamer (cloridrato),Genzyme,RENAGEL,125430011,800mg,com rev,12/11/2012
sevoflurano,Abbvie,SEVORANE,198600006,1 ml/ml,liq,12/11/2012
sildenafil (citrato),Pfizer,REVATIO,102160193,20mg,com rev,12/11/2012
sildenafil (citrato),Pfizer,VIAGRA,102160065,25mg,com rev,12/11/2012
sildenafil (citrato),Pfizer,VIAGRA,102160065,50mg,com rev,12/11/2012
sildenafil (citrato),Pfizer,VIAGRA,102160065,100mg,com rev,12/11/2012
simeprevir sódico,Janssen Cilag,OLYSIO,112363409,150mg,cap gel dura,13/03/2018
simeticona,Reckitt Benckiser,LUFTAL,173900009,40mg,com,12/11/2012
simeticona,Reckitt Benckiser,LUFTAL,173900009,75mg/ml,emul got,12/11/2012
simeticona,Cosmed,FLATEX,178170107,150mg/mL,emul got,12/11/2012
simeticona,Cosmed,FLATEX,178170107,80mg,com,31/01/2013
simeticona,Cosmed,FLATEX,178170107,150mg,com,31/01/2013
simeticona,Geolab,DIMEFTAL,154230171,125mg,com mast,07/10/2013
sinvastatina,Sandoz,SINVASTACOR,100470270,10mg,com rev,21/12/2018
sinvastatina,Sandoz,SINVASTATINA,100470472,20mg,com rev,21/12/2018
sinvastatina,Sandoz,SINVASTACOR,100470270,40mg,com rev,21/12/2018
sirolimo,Pfizer,RAPAMUNE,102160254,1mg,drag,12/11/2012
sirolimo,Pfizer,RAPAMUNE,102160254,2mg,drag,12/11/2012
sitagliptina (fosfato),Merck Sharp & Dohme,JANUVIA,100290172,25mg,com rev,12/11/2012
sitagliptina (fosfato),Merck Sharp & Dohme,JANUVIA,100290172,50mg,com rev,12/11/2012
sitagliptina (fosfato),Merck Sharp & Dohme,JANUVIA,100290172,100mg,com rev,12/11/2012
sofosbuvir,Gilead,SOVALDI,109290001,400 mg,com rev,29/07/2016
solifenacina (succinato),Astellas,VESICARE,177170002,5mg,com rev,19/04/2013
solifenacina (succinato),Astellas,VESICARE,177170002,10mg,com rev,19/04/2013
somatostatina,Serono,STILAMIN,111240181,3mg/1mL,"po liof sol inj +diluente 1mL",12/11/2012
sorafenibe (tosilato),Bayer,NEXAVAR,170560029,200mg,com rev,06/06/2013
subcitrato de bismuto coloidal,Cosmed,PEPTULAN,178170108,120mg,com rev,29/10/2014
sufentanila (citrato),Janssen Cilag,SUFENTA,112360032,5mcg/mL,sol inj,12/11/2012
sufentanila (citrato),Janssen Cilag,SUFENTA,112360032,50mcg/mL,sol inj,12/11/2012
sugamadex sódico,Schering Plough,BRIDION,101710179,100mg/mL,sol inj,11/05/2017
sulfadiazina de prata,Silvestre,DERMAZINE,118360001,10mg/g,crem derm,28/09/2016
